id,type,priority,status,milestone,wave,epic_ids,domain,persona,statement,verification,source_scope
URS-F-0120,Functional,Must,Verified,M1,1,EPIC-104,engine,Operator,The system shall request graceful cancellation before escalating to force termination after a deadline.,"Automated unit, integration, crash-recovery and conformance tests",Kestra v1.3.30 public behavior and architecture parity baseline
URS-F-0121,Functional,Must,Verified,M1,1,EPIC-104,engine,Operator,"The system shall restart an execution, task run or subflow from supported checkpoints with explicit state reset rules.","Automated unit, integration, crash-recovery and conformance tests",Kestra v1.3.30 public behavior and architecture parity baseline
URS-F-0122,Functional,Must,Verified,M1,1,EPIC-104,engine,Operator,"The system shall invalidate stale worker results after cancellation, retry or restart through fencing.","Automated unit, integration, crash-recovery and conformance tests",Kestra v1.3.30 public behavior and architecture parity baseline
URS-F-0123,Functional,Must,Verified,M1,1,EPIC-104,engine,Operator,The system shall surface a complete intervention history and predicted consequences before destructive actions.,"Automated unit, integration, crash-recovery and conformance tests",Kestra v1.3.30 public behavior and architecture parity baseline
URS-F-0124,Functional,Must,Proposed,M1,1,EPIC-105,engine,Platform operator,"The system shall enforce execution and task concurrency limits at global, tenant, namespace, flow, worker-group and key scopes.","Automated unit, integration, crash-recovery and conformance tests",Kestra v1.3.30 public behavior and architecture parity baseline
URS-F-0125,Functional,Must,Proposed,M1,1,EPIC-105,engine,Platform operator,"The system shall support queue, cancel, fail, replace and skip behaviors when a limit is reached.","Automated unit, integration, crash-recovery and conformance tests",Kestra v1.3.30 public behavior and architecture parity baseline
URS-F-0126,Functional,Must,Proposed,M1,1,EPIC-105,engine,Platform operator,The system shall evaluate dynamic concurrency keys from safe expressions.,"Automated unit, integration, crash-recovery and conformance tests",Kestra v1.3.30 public behavior and architecture parity baseline
URS-F-0127,Functional,Must,Proposed,M1,1,EPIC-105,engine,Platform operator,The system shall reserve scarce resources atomically before dispatch and release them idempotently.,"Automated unit, integration, crash-recovery and conformance tests",Kestra v1.3.30 public behavior and architecture parity baseline
URS-F-0128,Functional,Must,Proposed,M1,1,EPIC-105,engine,Platform operator,The system shall prioritize admitted work without starving lower-priority tenants or queues.,"Automated unit, integration, crash-recovery and conformance tests",Kestra v1.3.30 public behavior and architecture parity baseline
URS-F-0129,Functional,Must,Proposed,M1,1,EPIC-105,engine,Platform operator,"The system shall apply per-tenant quotas for active executions, queued work, storage, logs and API usage.","Automated unit, integration, crash-recovery and conformance tests",Kestra v1.3.30 public behavior and architecture parity baseline
URS-F-0130,Functional,Must,Proposed,M1,1,EPIC-105,engine,Platform operator,"The system shall explain admission decisions and expose queued position, age and limiting policy.","Automated unit, integration, crash-recovery and conformance tests",Kestra v1.3.30 public behavior and architecture parity baseline
URS-F-0131,Functional,Must,Proposed,M1,1,EPIC-105,engine,Platform operator,The system shall recover leaked reservations after crashes through lease expiry and reconciliation.,"Automated unit, integration, crash-recovery and conformance tests",Kestra v1.3.30 public behavior and architecture parity baseline
URS-F-0132,Functional,Must,Proposed,M1,1,EPIC-106,engine,Workflow author,"The system shall create backfills over explicit time ranges, partitions or selected trigger occurrences.","Automated unit, integration, crash-recovery and conformance tests",Kestra v1.3.30 public behavior and architecture parity baseline
URS-F-0133,Functional,Must,Proposed,M1,1,EPIC-106,engine,Workflow author,The system shall preview the number of executions and estimated impact before submitting a backfill.,"Automated unit, integration, crash-recovery and conformance tests",Kestra v1.3.30 public behavior and architecture parity baseline
URS-F-0134,Functional,Must,Proposed,M1,1,EPIC-106,engine,Workflow author,"The system shall apply concurrency, rate, priority, labels, inputs and revision pinning to a backfill.","Automated unit, integration, crash-recovery and conformance tests",Kestra v1.3.30 public behavior and architecture parity baseline
URS-F-0135,Functional,Must,Proposed,M1,1,EPIC-106,engine,Workflow author,"The system shall pause, resume, cancel and monitor a backfill as a first-class resource.","Automated unit, integration, crash-recovery and conformance tests",Kestra v1.3.30 public behavior and architecture parity baseline
URS-F-0136,Functional,Must,Proposed,M1,1,EPIC-106,engine,Workflow author,The system shall replay one or more prior executions while preserving source lineage.,"Automated unit, integration, crash-recovery and conformance tests",Kestra v1.3.30 public behavior and architecture parity baseline
URS-F-0137,Functional,Must,Proposed,M1,1,EPIC-106,engine,Workflow author,The system shall prevent accidental duplicate external effects through dry-run and idempotency guidance.,"Automated unit, integration, crash-recovery and conformance tests",Kestra v1.3.30 public behavior and architecture parity baseline
URS-F-0138,Functional,Must,Proposed,M1,1,EPIC-106,engine,Workflow author,"The system shall track generated executions and aggregate success, failure, duration and cost.","Automated unit, integration, crash-recovery and conformance tests",Kestra v1.3.30 public behavior and architecture parity baseline
URS-F-0139,Functional,Must,Proposed,M1,1,EPIC-106,engine,Workflow author,The system shall resume incomplete backfills after service restart without regenerating completed occurrences.,"Automated unit, integration, crash-recovery and conformance tests",Kestra v1.3.30 public behavior and architecture parity baseline
URS-F-0140,Functional,Must,Proposed,M1,1,EPIC-107,engine,Workflow author,"The system shall invoke another flow by tenant, namespace, identifier and selected or current revision.","Automated unit, integration, crash-recovery and conformance tests",Kestra v1.3.30 public behavior and architecture parity baseline
URS-F-0141,Functional,Must,Proposed,M1,1,EPIC-107,engine,Workflow author,"The system shall pass typed inputs, labels, correlation and trace context from parent to child.","Automated unit, integration, crash-recovery and conformance tests",Kestra v1.3.30 public behavior and architecture parity baseline
URS-F-0142,Functional,Must,Proposed,M1,1,EPIC-107,engine,Workflow author,"The system shall choose synchronous wait, asynchronous launch or detached invocation semantics.","Automated unit, integration, crash-recovery and conformance tests",Kestra v1.3.30 public behavior and architecture parity baseline
URS-F-0143,Functional,Must,Proposed,M1,1,EPIC-107,engine,Workflow author,"The system shall propagate success, failure, cancellation, pause and restart according to explicit policy.","Automated unit, integration, crash-recovery and conformance tests",Kestra v1.3.30 public behavior and architecture parity baseline
URS-F-0144,Functional,Must,Proposed,M1,1,EPIC-107,engine,Workflow author,The system shall map child outputs and artifacts back to the parent with schema validation.,"Automated unit, integration, crash-recovery and conformance tests",Kestra v1.3.30 public behavior and architecture parity baseline
URS-F-0145,Functional,Must,Proposed,M1,1,EPIC-107,engine,Workflow author,The system shall prevent recursive invocation beyond configured depth and detect dependency cycles.,"Automated unit, integration, crash-recovery and conformance tests",Kestra v1.3.30 public behavior and architecture parity baseline
URS-F-0146,Functional,Must,Proposed,M1,1,EPIC-107,engine,Workflow author,"The system shall support privileged system flows for notifications, governance and operational automation.","Automated unit, integration, crash-recovery and conformance tests",Kestra v1.3.30 public behavior and architecture parity baseline
URS-F-0147,Functional,Must,Proposed,M1,1,EPIC-107,engine,Workflow author,The system shall authorize parent and child resources independently and record cross-namespace access.,"Automated unit, integration, crash-recovery and conformance tests",Kestra v1.3.30 public behavior and architecture parity baseline
URS-F-0148,Functional,Must,Proposed,M1,1,EPIC-108,reliability,Operator,"The system shall scan for expired leases, orphan task runs, stuck executions, missing dispatches and unprojected events.","Fault-injection, replay and invariant tests",Kestra v1.3.30 public behavior and architecture parity baseline
URS-F-0149,Functional,Must,Proposed,M1,1,EPIC-108,reliability,Operator,The system shall rebuild disposable projections from authoritative state and event records.,"Fault-injection, replay and invariant tests",Kestra v1.3.30 public behavior and architecture parity baseline
