requirement_id,requirement_type,priority,epic_id,epic_title,milestone,wave,verification,status
URS-NFR-AGENT-001,Non-functional,Must,EPIC-806,First-class agent mesh runtime and governance,M8,8,Adversarial runaway-loop and concurrent tool-call tests.,Proposed
URS-NFR-AGENT-002,Non-functional,Must,EPIC-806,First-class agent mesh runtime and governance,M8,8,Provenance graph completeness tests.,Proposed
URS-NFR-AGENT-003,Non-functional,Must,EPIC-806,First-class agent mesh runtime and governance,M8,8,"Cross-tenant, prompt-injection and capability-confusion tests.",Proposed
URS-NFR-AGENT-004,Non-functional,Must,EPIC-806,First-class agent mesh runtime and governance,M8,8,Provider substitution and outage tests.,Proposed
URS-NFR-AIENGINEERING-001,Non-functional,Must,EPIC-011,AI-native engineering factory and autonomous contribution controls,M0,0,Repository policy and pull-request evidence audit.,Proposed
URS-NFR-AIENGINEERING-002,Non-functional,Must,EPIC-011,AI-native engineering factory and autonomous contribution controls,M0,0,"Provenance-schema, secret-scan and clean-room gate tests.",Proposed
URS-NFR-AIENGINEERING-003,Non-functional,Must,EPIC-011,AI-native engineering factory and autonomous contribution controls,M0,0,Credential canary and branch-protection integration tests.,Proposed
URS-NFR-AIENGINEERING-004,Non-functional,Must,EPIC-011,AI-native engineering factory and autonomous contribution controls,M0,0,Golden evidence-bundle and policy replay tests.,Proposed
URS-NFR-AVAILABILITY-001,Non-functional,Must,EPIC-600,Standalone server and compact deployment,M6,6,Reference topology soak test and SLO calculation.,In Progress
URS-NFR-AVAILABILITY-001,Non-functional,Must,EPIC-602,PostgreSQL transactional backend,M6,6,Reference topology soak test and SLO calculation.,In Progress
URS-NFR-AVAILABILITY-002,Non-functional,Must,EPIC-601,Distributed services and high availability,M6,6,Multi-replica chaos and zone-spread tests.,In Progress
URS-NFR-AVAILABILITY-002,Non-functional,Must,EPIC-603,PostgreSQL distributed work queue and notifications,M6,6,Multi-replica chaos and zone-spread tests.,In Progress
URS-NFR-AVAILABILITY-003,Non-functional,Must,EPIC-609,"Backup, restore and disaster recovery",M6,6,"Isolated restore exercise on the on-premises Kubernetes reference topology, with measured data-loss window and service-restoration time.",Verified
URS-NFR-AVAILABILITY-003,Non-functional,Must,EPIC-805,General availability quality and launch readiness,M8,8,"Isolated restore exercise on the on-premises Kubernetes reference topology, with measured data-loss window and service-restoration time.",Verified
URS-NFR-AVAILABILITY-004,Non-functional,Must,EPIC-509,"Announcements, maintenance mode and kill switch",M5,5,Upgrade and drain conformance suite.,In Progress
URS-NFR-AVAILABILITY-004,Non-functional,Must,EPIC-601,Distributed services and high availability,M6,6,Upgrade and drain conformance suite.,In Progress
URS-NFR-AVAILABILITY-004,Non-functional,Must,EPIC-610,"Upgrades, migrations and LTS policy",M6,6,Upgrade and drain conformance suite.,In Progress
URS-NFR-COMPLIANCE-001,Non-functional,Must,EPIC-504,Immutable audit log and evidence export,M5,5,Control-crosswalk validation and sample evidence-package review by an independent security or compliance reviewer.,Proposed
URS-NFR-COMPLIANCE-001,Non-functional,Must,EPIC-612,Security hardening and software supply chain,M6,6,Control-crosswalk validation and sample evidence-package review by an independent security or compliance reviewer.,Proposed
URS-NFR-COMPLIANCE-001,Non-functional,Must,EPIC-805,General availability quality and launch readiness,M8,8,Control-crosswalk validation and sample evidence-package review by an independent security or compliance reviewer.,Proposed
URS-NFR-MAINTAINABILITY-001,Non-functional,Must,EPIC-001,"Repository engineering, CI and release foundation",M0,0,Static architecture test in CI.,In Progress
URS-NFR-MAINTAINABILITY-001,Non-functional,Must,EPIC-007,Execution event model and state machine,M0,0,Static architecture test in CI.,In Progress
URS-NFR-MAINTAINABILITY-001,Non-functional,Must,EPIC-009,"PostgreSQL transport, inbox and transactional outbox",M0,0,Static architecture test in CI.,In Progress
URS-NFR-MAINTAINABILITY-001,Non-functional,Must,EPIC-010,Internal object storage and artifact addressing,M0,0,Static architecture test in CI.,In Progress
URS-NFR-MAINTAINABILITY-002,Non-functional,Must,EPIC-004,"Flow DSL, YAML model and schema",M0,0,Automated schema and API compatibility checks.,In Progress
URS-NFR-MAINTAINABILITY-002,Non-functional,Must,EPIC-300,Plugin SDK and manifest contract,M3,3,Automated schema and API compatibility checks.,In Progress
URS-NFR-MAINTAINABILITY-002,Non-functional,Must,EPIC-400,Versioned REST API and OpenAPI contract,M4,4,Automated schema and API compatibility checks.,In Progress
URS-NFR-MAINTAINABILITY-002,Non-functional,Must,EPIC-610,"Upgrades, migrations and LTS policy",M6,6,Automated schema and API compatibility checks.,In Progress
URS-NFR-MAINTAINABILITY-003,Non-functional,Must,EPIC-008,Metadata persistence and migrations,M0,0,Migration golden tests.,In Progress
URS-NFR-MAINTAINABILITY-003,Non-functional,Must,EPIC-610,"Upgrades, migrations and LTS policy",M6,6,Migration golden tests.,In Progress
URS-NFR-MAINTAINABILITY-004,Non-functional,Must,EPIC-001,"Repository engineering, CI and release foundation",M0,0,Traceability validator and release gate.,Proposed
URS-NFR-MAINTAINABILITY-004,Non-functional,Must,EPIC-805,General availability quality and launch readiness,M8,8,Traceability validator and release gate.,Proposed
URS-NFR-MAINTAINABILITY-005,Non-functional,Must,EPIC-001,"Repository engineering, CI and release foundation",M0,0,CI regeneration and clean-tree check.,Proposed
URS-NFR-MAINTAINABILITY-005,Non-functional,Must,EPIC-402,CLI and generated client SDKs,M4,4,CI regeneration and clean-tree check.,Proposed
URS-NFR-MAINTAINABILITY-005,Non-functional,Must,EPIC-705,"Documentation, examples and community governance",M7,7,CI regeneration and clean-tree check.,Proposed
URS-NFR-MAINTAINABILITY-006,Non-functional,Must,EPIC-001,"Repository engineering, CI and release foundation",M0,0,Dependency and license scanning.,Proposed
URS-NFR-MAINTAINABILITY-006,Non-functional,Must,EPIC-612,Security hardening and software supply chain,M6,6,Dependency and license scanning.,Proposed
URS-NFR-OPERABILITY-001,Non-functional,Must,EPIC-600,Standalone server and compact deployment,M6,6,Kubernetes and Compose health tests.,In Progress
URS-NFR-OPERABILITY-001,Non-functional,Must,EPIC-601,Distributed services and high availability,M6,6,Kubernetes and Compose health tests.,In Progress
URS-NFR-OPERABILITY-001,Non-functional,Must,EPIC-606,"Containers, Kubernetes and Helm deployment",M6,6,Kubernetes and Compose health tests.,In Progress
URS-NFR-OPERABILITY-002,Non-functional,Must,EPIC-607,"OpenTelemetry, Prometheus and log shipping",M6,6,Telemetry cardinality audit.,Proposed
URS-NFR-OPERABILITY-003,Non-functional,Must,EPIC-607,"OpenTelemetry, Prometheus and log shipping",M6,6,Alert fixture and runbook audit.,Proposed
URS-NFR-OPERABILITY-003,Non-functional,Must,EPIC-705,"Documentation, examples and community governance",M7,7,Alert fixture and runbook audit.,Proposed
URS-NFR-OPERABILITY-004,Non-functional,Must,EPIC-003,Configuration and feature flag system,M0,0,Security test with seeded sensitive data.,In Progress
URS-NFR-OPERABILITY-004,Non-functional,Must,EPIC-607,"OpenTelemetry, Prometheus and log shipping",M6,6,Security test with seeded sensitive data.,In Progress
URS-NFR-OPERABILITY-004,Non-functional,Must,EPIC-612,Security hardening and software supply chain,M6,6,Security test with seeded sensitive data.,In Progress
URS-NFR-OPERABILITY-005,Non-functional,Must,EPIC-105,"Concurrency, admission control and fairness",M1,1,Dashboard and telemetry contract tests.,In Progress
URS-NFR-OPERABILITY-005,Non-functional,Must,EPIC-601,Distributed services and high availability,M6,6,Dashboard and telemetry contract tests.,In Progress
URS-NFR-OPERABILITY-005,Non-functional,Must,EPIC-607,"OpenTelemetry, Prometheus and log shipping",M6,6,Dashboard and telemetry contract tests.,In Progress
URS-NFR-OPERABILITY-006,Non-functional,Must,EPIC-610,"Upgrades, migrations and LTS policy",M6,6,Release metadata validation.,Proposed
URS-NFR-PERFORMANCE-001,Non-functional,Must,EPIC-400,Versioned REST API and OpenAPI contract,M4,4,Repeatable load test with 10 million retained execution records and realistic filters.,Proposed
URS-NFR-PERFORMANCE-001,Non-functional,Must,EPIC-409,"Search, indexing and retrieval projections",M4,4,Repeatable load test with 10 million retained execution records and realistic filters.,Proposed
URS-NFR-PERFORMANCE-002,Non-functional,Must,EPIC-100,Executor and orchestration reducer,M1,1,End-to-end launch benchmark under mixed workload.,Verified
URS-NFR-PERFORMANCE-002,Non-functional,Must,EPIC-400,Versioned REST API and OpenAPI contract,M4,4,End-to-end launch benchmark under mixed workload.,Verified
URS-NFR-PERFORMANCE-003,Non-functional,Must,EPIC-102,Scheduler and temporal correctness,M1,1,Virtual-clock and real-time scheduler benchmark.,Proposed
URS-NFR-PERFORMANCE-004,Non-functional,Must,EPIC-100,Executor and orchestration reducer,M1,1,Published benchmark on a fixed reference topology.,In Progress
URS-NFR-PERFORMANCE-004,Non-functional,Must,EPIC-101,"Worker protocol, leases and heartbeats",M1,1,Published benchmark on a fixed reference topology.,In Progress
URS-NFR-PERFORMANCE-004,Non-functional,Must,EPIC-603,PostgreSQL distributed work queue and notifications,M6,6,Published benchmark on a fixed reference topology.,In Progress
URS-NFR-PERFORMANCE-005,Non-functional,Must,EPIC-105,"Concurrency, admission control and fairness",M1,1,Soak test with mixed short and long tasks.,In Progress
URS-NFR-PERFORMANCE-005,Non-functional,Must,EPIC-601,Distributed services and high availability,M6,6,Soak test with mixed short and long tasks.,In Progress
URS-NFR-PERFORMANCE-005,Non-functional,Must,EPIC-611,"Performance, scale and chaos qualification",M6,6,Soak test with mixed short and long tasks.,In Progress
URS-NFR-PERFORMANCE-006,Non-functional,Must,EPIC-203,"Loops, foreach, while and until",M2,2,Synthetic large-DAG and loop benchmark.,In Progress
URS-NFR-PERFORMANCE-006,Non-functional,Must,EPIC-407,"Execution details, Gantt, logs and debugging UI",M4,4,Synthetic large-DAG and loop benchmark.,In Progress
URS-NFR-PERFORMANCE-007,Non-functional,Must,EPIC-111,"Logs, metrics, outputs and artifact events",M1,1,Burst and sustained log-load test with exporter outage.,In Progress
URS-NFR-PERFORMANCE-007,Non-functional,Must,EPIC-607,"OpenTelemetry, Prometheus and log shipping",M6,6,Burst and sustained log-load test with exporter outage.,In Progress
URS-NFR-PERFORMANCE-008,Non-functional,Must,EPIC-010,Internal object storage and artifact addressing,M0,0,Storage adapter performance and memory profiling.,Verified
URS-NFR-PERFORMANCE-008,Non-functional,Must,EPIC-605,Object storage backends and lifecycle,M6,6,Storage adapter performance and memory profiling.,Verified
URS-NFR-PERFORMANCE-009,Non-functional,Must,EPIC-601,Distributed services and high availability,M6,6,Comparative scale-out benchmark.,In Progress
URS-NFR-PERFORMANCE-009,Non-functional,Must,EPIC-611,"Performance, scale and chaos qualification",M6,6,Comparative scale-out benchmark.,In Progress
URS-NFR-PERFORMANCE-010,Non-functional,Must,EPIC-611,"Performance, scale and chaos qualification",M6,6,"Published 24-hour mixed-workload, retention-query and failure-recovery benchmark on a fixed bill of materials.",Proposed
URS-NFR-PERFORMANCE-010,Non-functional,Must,EPIC-805,General availability quality and launch readiness,M8,8,"Published 24-hour mixed-workload, retention-query and failure-recovery benchmark on a fixed bill of materials.",Proposed
URS-NFR-PORTABILITY-001,Non-functional,Must,EPIC-305,"Plugin registry, signing, SBOM and marketplace metadata",M3,3,Offline installation and test run.,In Progress
URS-NFR-PORTABILITY-001,Non-functional,Must,EPIC-804,Open enterprise distribution and packaging,M8,8,Offline installation and test run.,In Progress
URS-NFR-PORTABILITY-002,Non-functional,Must,EPIC-606,"Containers, Kubernetes and Helm deployment",M6,6,Multi-architecture release CI.,Proposed
URS-NFR-PORTABILITY-003,Non-functional,Must,EPIC-009,"PostgreSQL transport, inbox and transactional outbox",M0,0,Static architecture checks plus adapter contract tests for each extensible backend category.,In Progress
URS-NFR-PORTABILITY-003,Non-functional,Must,EPIC-010,Internal object storage and artifact addressing,M0,0,Static architecture checks plus adapter contract tests for each extensible backend category.,In Progress
URS-NFR-PORTABILITY-003,Non-functional,Must,EPIC-209,Task runner interface and capability model,M2,2,Static architecture checks plus adapter contract tests for each extensible backend category.,In Progress
URS-NFR-PORTABILITY-003,Non-functional,Must,EPIC-409,"Search, indexing and retrieval projections",M4,4,Static architecture checks plus adapter contract tests for each extensible backend category.,In Progress
URS-NFR-PORTABILITY-003,Non-functional,Must,EPIC-506,External secrets managers and secret lifecycle,M5,5,Static architecture checks plus adapter contract tests for each extensible backend category.,In Progress
URS-NFR-PRIVACY-001,Non-functional,Must,EPIC-003,Configuration and feature flag system,M0,0,Network capture in a clean reference deployment.,In Progress
URS-NFR-PRIVACY-001,Non-functional,Must,EPIC-404,"Web UI shell, navigation and accessibility",M4,4,Network capture in a clean reference deployment.,In Progress
URS-NFR-PRIVACY-001,Non-functional,Must,EPIC-804,Open enterprise distribution and packaging,M8,8,Network capture in a clean reference deployment.,In Progress
URS-NFR-PRIVACY-002,Non-functional,Must,EPIC-008,Metadata persistence and migrations,M0,0,Privacy and schema review.,In Progress
URS-NFR-PRIVACY-002,Non-functional,Must,EPIC-504,Immutable audit log and evidence export,M5,5,Privacy and schema review.,In Progress
URS-NFR-PRIVACY-002,Non-functional,Must,EPIC-608,"Retention, purge and data lifecycle",M6,6,Privacy and schema review.,In Progress
URS-NFR-RELIABILITY-001,Non-functional,Must,EPIC-007,Execution event model and state machine,M0,0,"Fault-injection tests that terminate services and PostgreSQL connections at every commit, claim and acknowledgement boundary.",In Progress
URS-NFR-RELIABILITY-001,Non-functional,Must,EPIC-008,Metadata persistence and migrations,M0,0,"Fault-injection tests that terminate services and PostgreSQL connections at every commit, claim and acknowledgement boundary.",In Progress
URS-NFR-RELIABILITY-001,Non-functional,Must,EPIC-009,"PostgreSQL transport, inbox and transactional outbox",M0,0,"Fault-injection tests that terminate services and PostgreSQL connections at every commit, claim and acknowledgement boundary.",In Progress
URS-NFR-RELIABILITY-001,Non-functional,Must,EPIC-108,"Recovery, reconciliation and invariant repair",M1,1,"Fault-injection tests that terminate services and PostgreSQL connections at every commit, claim and acknowledgement boundary.",In Progress
URS-NFR-RELIABILITY-002,Non-functional,Must,EPIC-007,Execution event model and state machine,M0,0,Property-based and integration tests with duplicate and reordered delivery.,In Progress
URS-NFR-RELIABILITY-002,Non-functional,Must,EPIC-009,"PostgreSQL transport, inbox and transactional outbox",M0,0,Property-based and integration tests with duplicate and reordered delivery.,In Progress
URS-NFR-RELIABILITY-002,Non-functional,Must,EPIC-100,Executor and orchestration reducer,M1,1,Property-based and integration tests with duplicate and reordered delivery.,In Progress
URS-NFR-RELIABILITY-002,Non-functional,Must,EPIC-103,Trigger runtime and occurrence lifecycle,M1,1,Property-based and integration tests with duplicate and reordered delivery.,In Progress
URS-NFR-RELIABILITY-003,Non-functional,Must,EPIC-101,"Worker protocol, leases and heartbeats",M1,1,"Chaos tests with paused processes, network partitions and delayed completions.",Verified
URS-NFR-RELIABILITY-003,Non-functional,Must,EPIC-102,Scheduler and temporal correctness,M1,1,"Chaos tests with paused processes, network partitions and delayed completions.",Verified
URS-NFR-RELIABILITY-003,Non-functional,Must,EPIC-601,Distributed services and high availability,M6,6,"Chaos tests with paused processes, network partitions and delayed completions.",Verified
URS-NFR-RELIABILITY-004,Non-functional,Must,EPIC-007,Execution event model and state machine,M0,0,Golden event-stream and property-based reducer tests.,Verified
URS-NFR-RELIABILITY-004,Non-functional,Must,EPIC-100,Executor and orchestration reducer,M1,1,Golden event-stream and property-based reducer tests.,Verified
URS-NFR-RELIABILITY-005,Non-functional,Must,EPIC-401,"Realtime API, webhooks and event subscriptions",M4,4,Dependency isolation and outage integration tests.,Proposed
URS-NFR-RELIABILITY-005,Non-functional,Must,EPIC-409,"Search, indexing and retrieval projections",M4,4,Dependency isolation and outage integration tests.,Proposed
URS-NFR-RELIABILITY-005,Non-functional,Must,EPIC-604,Search and analytics projection backend,M6,6,Dependency isolation and outage integration tests.,Proposed
URS-NFR-RELIABILITY-005,Non-functional,Must,EPIC-607,"OpenTelemetry, Prometheus and log shipping",M6,6,Dependency isolation and outage integration tests.,Proposed
URS-NFR-RELIABILITY-006,Non-functional,Must,EPIC-010,Internal object storage and artifact addressing,M0,0,Storage adapter conformance and corruption-injection tests.,Verified
URS-NFR-RELIABILITY-006,Non-functional,Must,EPIC-605,Object storage backends and lifecycle,M6,6,Storage adapter conformance and corruption-injection tests.,Verified
URS-NFR-RELIABILITY-006,Non-functional,Must,EPIC-609,"Backup, restore and disaster recovery",M6,6,Storage adapter conformance and corruption-injection tests.,Verified
URS-NFR-RELIABILITY-007,Non-functional,Must,EPIC-108,"Recovery, reconciliation and invariant repair",M1,1,End-to-end recovery suite with invariant counters.,Verified
URS-NFR-RELIABILITY-007,Non-functional,Must,EPIC-601,Distributed services and high availability,M6,6,End-to-end recovery suite with invariant counters.,Verified
URS-NFR-RELIABILITY-008,Non-functional,Must,EPIC-102,Scheduler and temporal correctness,M1,1,Virtual-clock and multi-node skew tests.,In Progress
URS-NFR-RELIABILITY-008,Non-functional,Must,EPIC-104,"Retries, timeout, pause, cancellation, kill and restart",M1,1,Virtual-clock and multi-node skew tests.,In Progress
URS-NFR-RELIABILITY-008,Non-functional,Must,EPIC-601,Distributed services and high availability,M6,6,Virtual-clock and multi-node skew tests.,In Progress
URS-NFR-SECURITY-001,Non-functional,Must,EPIC-503,Multi-tenancy and resource isolation,M5,5,"Automated negative tests, database checks and independent penetration testing.",In Progress
URS-NFR-SECURITY-001,Non-functional,Must,EPIC-604,Search and analytics projection backend,M6,6,"Automated negative tests, database checks and independent penetration testing.",In Progress
URS-NFR-SECURITY-001,Non-functional,Must,EPIC-605,Object storage backends and lifecycle,M6,6,"Automated negative tests, database checks and independent penetration testing.",In Progress
URS-NFR-SECURITY-002,Non-functional,Must,EPIC-303,Isolated language-neutral plugin runtime,M3,3,Threat-model review and deployment policy tests.,In Progress
URS-NFR-SECURITY-002,Non-functional,Must,EPIC-501,"Service accounts, API tokens and credentials",M5,5,Threat-model review and deployment policy tests.,In Progress
URS-NFR-SECURITY-002,Non-functional,Must,EPIC-612,Security hardening and software supply chain,M6,6,Threat-model review and deployment policy tests.,In Progress
URS-NFR-SECURITY-003,Non-functional,Must,EPIC-111,"Logs, metrics, outputs and artifact events",M1,1,Canary-secret scanning and redaction tests.,In Progress
URS-NFR-SECURITY-003,Non-functional,Must,EPIC-205,"Inputs, outputs and variables",M2,2,Canary-secret scanning and redaction tests.,In Progress
URS-NFR-SECURITY-003,Non-functional,Must,EPIC-506,External secrets managers and secret lifecycle,M5,5,Canary-secret scanning and redaction tests.,In Progress
URS-NFR-SECURITY-003,Non-functional,Must,EPIC-607,"OpenTelemetry, Prometheus and log shipping",M6,6,Canary-secret scanning and redaction tests.,In Progress
URS-NFR-SECURITY-004,Non-functional,Must,EPIC-613,"TLS, networking, proxy and private connectivity",M6,6,Automated protocol scan and reference deployment test.,Proposed
URS-NFR-SECURITY-005,Non-functional,Must,EPIC-506,External secrets managers and secret lifecycle,M5,5,Configuration audit and restore test.,In Progress
URS-NFR-SECURITY-005,Non-functional,Must,EPIC-602,PostgreSQL transactional backend,M6,6,Configuration audit and restore test.,In Progress
URS-NFR-SECURITY-005,Non-functional,Must,EPIC-605,Object storage backends and lifecycle,M6,6,Configuration audit and restore test.,In Progress
URS-NFR-SECURITY-006,Non-functional,Must,EPIC-501,"Service accounts, API tokens and credentials",M5,5,"Automated token, certificate and external-secret rotation tests.",In Progress
URS-NFR-SECURITY-006,Non-functional,Must,EPIC-502,"SSO, OIDC, SAML, LDAP and SCIM",M5,5,"Automated token, certificate and external-secret rotation tests.",In Progress
URS-NFR-SECURITY-006,Non-functional,Must,EPIC-506,External secrets managers and secret lifecycle,M5,5,"Automated token, certificate and external-secret rotation tests.",In Progress
URS-NFR-SECURITY-006,Non-functional,Must,EPIC-613,"TLS, networking, proxy and private connectivity",M6,6,"Automated token, certificate and external-secret rotation tests.",In Progress
URS-NFR-SECURITY-007,Non-functional,Must,EPIC-001,"Repository engineering, CI and release foundation",M0,0,Release pipeline policy gate.,In Progress
URS-NFR-SECURITY-007,Non-functional,Must,EPIC-305,"Plugin registry, signing, SBOM and marketplace metadata",M3,3,Release pipeline policy gate.,In Progress
URS-NFR-SECURITY-007,Non-functional,Must,EPIC-612,Security hardening and software supply chain,M6,6,Release pipeline policy gate.,In Progress
URS-NFR-SECURITY-008,Non-functional,Must,EPIC-209,Task runner interface and capability model,M2,2,Architecture test and runtime process inspection.,In Progress
URS-NFR-SECURITY-008,Non-functional,Must,EPIC-221,Docker and OCI task runner,M2,2,Architecture test and runtime process inspection.,In Progress
URS-NFR-SECURITY-008,Non-functional,Must,EPIC-222,Kubernetes task runner,M2,2,Architecture test and runtime process inspection.,In Progress
URS-NFR-SECURITY-008,Non-functional,Must,EPIC-303,Isolated language-neutral plugin runtime,M3,3,Architecture test and runtime process inspection.,In Progress
URS-NFR-SECURITY-009,Non-functional,Must,EPIC-504,Immutable audit log and evidence export,M5,5,Endpoint-to-audit traceability suite.,Proposed
URS-NFR-SECURITY-010,Non-functional,Must,EPIC-003,Configuration and feature flag system,M0,0,Configuration conformance and container scan.,In Progress
URS-NFR-SECURITY-010,Non-functional,Must,EPIC-403,Authentication session and credential entry points,M4,4,Configuration conformance and container scan.,In Progress
URS-NFR-SECURITY-010,Non-functional,Must,EPIC-505,"Plugin allow, restrict and version policy",M5,5,Configuration conformance and container scan.,In Progress
URS-NFR-SECURITY-010,Non-functional,Must,EPIC-612,Security hardening and software supply chain,M6,6,Configuration conformance and container scan.,In Progress
URS-NFR-USABILITY-001,Non-functional,Must,EPIC-004,"Flow DSL, YAML model and schema",M0,0,Editor benchmark and validation contract tests.,In Progress
URS-NFR-USABILITY-001,Non-functional,Must,EPIC-405,Flow code editor and validation experience,M4,4,Editor benchmark and validation contract tests.,In Progress
URS-NFR-USABILITY-002,Non-functional,Must,EPIC-105,"Concurrency, admission control and fairness",M1,1,Scenario-based UI and API acceptance tests.,In Progress
URS-NFR-USABILITY-002,Non-functional,Must,EPIC-109,Task and execution cache,M1,1,Scenario-based UI and API acceptance tests.,In Progress
URS-NFR-USABILITY-002,Non-functional,Must,EPIC-500,"Users, groups, roles, bindings and authorization",M5,5,Scenario-based UI and API acceptance tests.,In Progress
URS-NFR-USABILITY-002,Non-functional,Must,EPIC-802,Policy as code and admission controller,M8,8,Scenario-based UI and API acceptance tests.,In Progress
URS-NFR-USABILITY-003,Non-functional,Must,EPIC-001,"Repository engineering, CI and release foundation",M0,0,Quarterly external documentation usability test.,Proposed
URS-NFR-USABILITY-003,Non-functional,Must,EPIC-411,"Blueprints, playground and onboarding",M4,4,Quarterly external documentation usability test.,Proposed
URS-NFR-USABILITY-003,Non-functional,Must,EPIC-600,Standalone server and compact deployment,M6,6,Quarterly external documentation usability test.,Proposed
URS-NFR-USABILITY-004,Non-functional,Must,EPIC-404,"Web UI shell, navigation and accessibility",M4,4,Automated accessibility scan plus manual audit.,In Progress
URS-NFR-USABILITY-004,Non-functional,Must,EPIC-405,Flow code editor and validation experience,M4,4,Automated accessibility scan plus manual audit.,In Progress
URS-NFR-USABILITY-004,Non-functional,Must,EPIC-407,"Execution details, Gantt, logs and debugging UI",M4,4,Automated accessibility scan plus manual audit.,In Progress
URS-NFR-USABILITY-005,Non-functional,Must,EPIC-402,CLI and generated client SDKs,M4,4,Interaction and CLI contract tests.,Proposed
URS-NFR-USABILITY-005,Non-functional,Must,EPIC-410,"Namespace, settings and administration UI",M4,4,Interaction and CLI contract tests.,Proposed
URS-NFR-USABILITY-005,Non-functional,Must,EPIC-608,"Retention, purge and data lifecycle",M6,6,Interaction and CLI contract tests.,Proposed
